StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-18 00:09:38,2017-11-18 00:17:11,IP Address,157.50.9.213,100,452,True,2017-11-18 00:17:11,R_2VRfxJZ5UTPNfAQ,,,,,13.083297729492,80.283294677734,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,More than $300,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Rent,,Yes,,Mostly newer (5 years old or less),Yes,1-3 years,Yes,$51-100,Yes,I have remodelled my room,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,21-30 years old,Male,Asian,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,90002,No,A1TPGQAHLMY6UK,53344697
2017-11-18 00:37:41,2017-11-18 00:40:48,IP Address,108.201.222.229,100,186,True,2017-11-18 00:40:49,R_2eVcw09oMyRVKcc,,,,,38.923400878906,-121.07049560547,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2010,Mostly older (more than 5 years),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,Landlord,,61-70 years old,Female,White,"$21,000-$80,000",Some college,1,No,,,95811,no,A167SYXGXFU7C8,78644718
2017-11-18 00:49:50,2017-11-18 00:55:51,IP Address,45.33.209.84,100,361,True,2017-11-18 00:55:51,R_2B2qDBggSAnMuJP,,,,,44.889999389648,-116.54330444336,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,Yes,"No, we tend to buy used appliances.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly older (more than 5 years),No,,,,,,Other,Idaho Power,,,,,,,,,,Landlord,,31-40 years old,Male,White,"<$20,000",Some college,4,Yes,2013,3,83612,Not particularly.,AKG33QX5GV09B,97040866
2017-11-18 01:04:43,2017-11-18 01:07:29,IP Address,124.197.123.142,100,166,True,2017-11-18 01:07:30,R_7WYdFTiFegweH4t,,,,,1.2855072021484,103.85650634766,anonymous,EN,"Clothes Washer,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,,,A2ADEPVGNNXNPA,23546951
2017-11-18 01:04:45,2017-11-18 01:10:18,IP Address,124.197.123.142,100,333,True,2017-11-18 01:10:19,R_3QGhwFQWMLuLLaj,,,,,1.2855072021484,103.85650634766,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",Clothes Washer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,1,No,,,,,A1AKX1C8GCVCTP,23136254
2017-11-18 01:17:27,2017-11-18 01:22:13,IP Address,108.184.200.199,100,285,True,2017-11-18 01:22:13,R_1OWcnUToLNbfrDK,,,,,33.747406005859,-117.99389648438,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor,Refrigerator",Refrigerator,,,,,,,,4-6 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,No,,Mostly older (more than 5 years),Yes,4-6 years,No,,,,Southern California Edison (SCE),,,,,Other,,,,,,You,,41-50 years old,Female,White,"$21,000-$80,000",High school graduate or GED,3,No,,,92683,,A291ANCQDMM2QE,94241124
2017-11-18 01:48:46,2017-11-18 01:52:41,IP Address,172.115.87.158,100,235,True,2017-11-18 01:52:42,R_cHogIeF97K9tQul,,,,,34.10400390625,-117.6641998291,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer",,,Less than 1 year,Less than 1 year,,,,,No,No,,,,,$51-100,$51-100,,,,,31-60 days,31-60 days,,,,,Yes,Yes,,,,,,,,,,,Rent,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,"California Alternate Rates for Energy (CARE),Family Electric Rate Assistance (FERA)",,1-6 months,,,,You,,21-30 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,3,Yes,2016,2,91786,No,ANR56C0YQTBKX,98117
2017-11-18 01:49:36,2017-11-18 01:52:43,IP Address,112.134.77.145,100,187,True,2017-11-18 01:52:44,R_10uDbhq8Dgpumn5,,,,,6.852294921875,79.865600585938,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Window Air Conditioner,,,1-3 years,,,,,,No,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,,Rent,,Yes,2012,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,California Alternate Rates for Energy (CARE),,1-6 months,You,,21-30 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,1,No,,,93726,No,A2T7Z31RGRHYA4,5067026
2017-11-18 01:48:40,2017-11-18 02:02:15,IP Address,1.1.171.237,100,815,True,2017-11-18 02:02:16,R_2E7g6mTccxQMBOV,,,,,18.790405273438,98.984710693359,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Clothes Dryer,,,,Less than 1 year,,,,,,No,,,,,,$101-300,,,,,,31-60 days,,,,,,Yes,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,"White,Black or African American,American Indian or Alaska Native","$21,000-$80,000",Some college,2,No,,,90802,Thank you,A3VRDQJNM1IC0E,31365154
2017-11-18 02:06:18,2017-11-18 02:10:11,IP Address,216.234.214.26,100,232,True,2017-11-18 02:10:12,R_Q5ObCVEmKxsY3x7,,,,,34.426406860352,-117.30090332031,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Own,,Yes,2012,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,7-12 months,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Some college,3,No,,,92365,,A14EWJA51Q50E,600103
2017-11-18 02:16:25,2017-11-18 02:19:32,IP Address,189.48.255.178,100,186,True,2017-11-18 02:19:32,R_3O938FKt74BLc4b,,,,,-3.3166961669922,-41.416702270508,anonymous,EN,"Clothes Washer,Refrigerator","Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2012,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Other,White,"$81,000-$160,000",Prefer not to answer,2,No,,,92024,,A26UJELT0E2A4E,8945796
2017-11-18 02:46:00,2017-11-18 02:49:56,IP Address,145.129.42.133,100,235,True,2017-11-18 02:49:56,R_3IWuUmIQcoU3P4r,,,,,51.89289855957,4.4871978759766,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Clothes Washer,Clothes Washer,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,2,Prefer not to answer,,,91750,,A1GTUZZS50U29A,70984815
2017-11-18 03:15:15,2017-11-18 03:20:24,IP Address,195.204.37.73,100,309,True,2017-11-18 03:20:25,R_1MMK4MvFQphl4FC,,,,,62.675201416016,8.5632934570312,anonymous,EN,"Clothes Washer,Refrigerator",Clothes Washer,Clothes Washer,,,,,Don't remember,,,,,,Yes,,,,,,Don't remember,,,,,,Don't remember,,,,,,No,,,,,,Sold it,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$21,000-$80,000",Some college,3,Yes,2017,2,90032,Thank you for the survey.,A3KTLTBW4XMJR9,72570856
2017-11-18 03:37:35,2017-11-18 03:41:44,IP Address,5.1.20.111,100,249,True,2017-11-18 03:41:44,R_3KME5HwgpUneLTH,,,,,49.232803344727,28.481002807617,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",Clothes Washer,,,,,4-6 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),Yes,1-3 years,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,93103,NA,A1669EVSVOHN54,86539536
2017-11-18 05:14:43,2017-11-18 05:16:16,IP Address,23.242.86.98,100,93,True,2017-11-18 05:16:16,R_2aJMVDmTEvJvSGS,,,,,34.031097412109,-118.49000549316,anonymous,EN,"Water Heater,Pool pump/motor,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Other,,,,,,You,,21-30 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,90302,No,A223ZH9PGGK5KZ,52867365
2017-11-18 05:19:45,2017-11-18 05:22:32,IP Address,47.144.32.179,100,166,True,2017-11-18 05:22:32,R_z1N1cp0PSaJOz7j,,,,,34.2041015625,-118.98069763184,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",,,,,,4-6 years,,1-3 years,,,,No,,Yes,,,,Don't remember,,$50 or less,,,,Don't remember,,0-30 days,,,,Yes,,Yes,,,,,,Kept it,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Male,White,"$21,000-$80,000",Some college,More than 4,Yes,2014,More than 4,93012,,A2F421VQCKQJYI,71102807
2017-11-18 05:17:40,2017-11-18 05:34:57,IP Address,142.196.238.110,100,1037,True,2017-11-18 05:34:58,R_QfZeaCHcfAWbVbX,,,,,28.676605224609,-81.199096679688,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Other,Duke Energy,,,,,,,,,,You,,61-70 years old,Female,White,"$21,000-$80,000",Some college,2,No,,,32765,no,A3215OUK1JCUHJ,15291022
2017-11-18 05:40:54,2017-11-18 05:43:59,IP Address,198.72.184.82,100,185,True,2017-11-18 05:43:59,R_3lDndbuxUUMCZyh,,,,,34.587295532227,-118.2453994751,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,Other,other family member,31-40 years old,Female,Asian,"<$20,000",Some college,2,No,,,93536,,A1MPBC4R584DC6,21688972
2017-11-18 05:59:48,2017-11-18 06:04:21,IP Address,177.247.254.100,100,272,True,2017-11-18 06:04:22,R_1PaONPDQQocQBcm,,,,,19.533294677734,-96.916702270508,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Water Heater",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2014,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2017,3,93442,,A37P99M7Q997H0,37230302
2017-11-18 07:08:25,2017-11-18 07:11:53,IP Address,68.227.12.219,100,207,True,2017-11-18 07:11:54,R_YQSpgBr30fbqkLv,,,,,36.111297607422,-115.27909851074,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,4-6 years,4-6 years,,,4-6 years,,No,No,,,No,,$101-300,$101-300,,,$101-300,,0-30 days,0-30 days,,,0-30 days,,Yes,Yes,,,Yes,,,,,,,Own,,Yes,2012,Mostly newer (5 years old or less),No,,,,,,Other,Southwest Gas,,,,,,,,,,You,,41-50 years old,Female,White,"$81,000-$160,000",Prefer not to answer,2,No,,,89109,NO,A1T3ROSW2LC4FG,79695192
2017-11-18 07:28:25,2017-11-18 07:32:50,IP Address,172.14.18.184,100,264,True,2017-11-18 07:32:51,R_3EDYCugE5ursEMy,,,,,38.714401245117,-121.85290527344,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,7-12 months,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,White,"$21,000-$80,000",Some college,More than 4,No,,,95695,thank you,A3Q4B9ETM3RUS3,9195098
2017-11-18 07:35:57,2017-11-18 07:38:22,IP Address,93.40.191.191,100,145,True,2017-11-18 07:38:22,R_BrCBcCbqdiZD9n3,,,,,45.560302734375,8.9454040527344,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2012,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,White,"<$20,000",Bachelor's degree or higher,1,No,,,90024,,A34D7Y4XYWWNN4,1227045
2017-11-18 07:35:20,2017-11-18 07:39:58,IP Address,107.77.212.204,100,278,True,2017-11-18 07:39:59,R_1GEtVXjyJOjBQfE,,,,,37.994201660156,-121.68870544434,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,41-50 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,More than 4,No,,,95252,,A2E09NIIAA3M4K,69471065
2017-11-18 07:46:31,2017-11-18 07:49:37,IP Address,193.52.24.14,100,185,True,2017-11-18 07:49:37,R_xfNQILbZr4fGlDH,,,,,48.833099365234,2.3264007568359,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,,No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,94501,,AGKZLNS0FWWXA,58410728
2017-11-18 08:02:29,2017-11-18 08:07:18,IP Address,76.90.9.206,100,288,True,2017-11-18 08:07:18,R_1pMbLNEFFmbVpgz,,,,,33.925094604492,-118.20320129395,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,4-6 years,,,,,,No,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Male,Black or African American,Prefer not to answer,Some college,Prefer not to answer,No,,,90220,No comment,A13GKVDKWJ2B06,29877457
2017-11-18 08:26:10,2017-11-18 08:30:40,IP Address,172.56.38.127,100,270,True,2017-11-18 08:30:41,R_3mfnQTOwPRqd0US,,,,,37.718597412109,-121.91639709473,anonymous,EN,"Water Heater,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,51-60 years old,Male,Asian,"$21,000-$80,000",Some college,2,No,,,94521,,A1N8BW04V76ZSY,62639557
2017-11-18 08:36:30,2017-11-18 08:51:53,IP Address,107.204.201.212,100,923,True,2017-11-18 08:51:54,R_3paSNeADjgPtprr,,,,,34.272994995117,-119.16299438477,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,4-6 years,,,,,,Yes,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,Yes,Don't remember,Yes,remodeled my kitchen and bathrooms,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,White,">$160,000",Bachelor's degree or higher,2,No,,,93004,,A1BAPMRIU7SGSP,32680549
2017-11-18 08:53:30,2017-11-18 08:56:54,IP Address,73.189.69.244,100,203,True,2017-11-18 08:56:54,R_2U5HL7lB4CxkRqg,,,,,37.895904541016,-122.56629943848,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater",Water Heater,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,,,,Own,,No,,Mostly older (more than 5 years),Yes,4-6 years,No,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,3-4 years,,,,,,,You,,41-50 years old,Male,White,">$160,000",Bachelor's degree or higher,More than 4,No,,,94925,,A1UQUZ5Q7XMHEE,41254684
2017-11-18 09:02:23,2017-11-18 09:07:36,IP Address,107.77.213.142,100,312,True,2017-11-18 09:07:36,R_3p55Qy59mutvrlo,,,,,37.724899291992,-122.15609741211,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,Yes,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2017,3,95687,,AZ9BZONG644TU,80955989
2017-11-18 09:03:22,2017-11-18 09:08:18,IP Address,107.77.214.150,100,295,True,2017-11-18 09:08:18,R_3WtvPxFSXq30YYF,,,,,37.779098510742,-122.21580505371,anonymous,EN,"Water Heater,Refrigerator",Window Air Conditioner,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,White,"$21,000-$80,000",Some college,2,No,,,93612,I'm currently living with a roommate renting in a much older apartment complex,A3UDJWW0KB25HU,47556505
2017-11-18 09:04:59,2017-11-18 09:08:19,IP Address,75.63.25.219,100,199,True,2017-11-18 09:08:19,R_t0tdVOU1vS2G73H,,,,,33.71989440918,-117.90319824219,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$101-300,,,,,,>60 days,,,,,,Yes,,,,,,Kept it,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,Hispanic or Latino,"$81,000-$160,000",Some college,3,No,,,92704,no,A2OBE0CGMN1RFN,70982309
2017-11-18 09:17:13,2017-11-18 09:19:31,IP Address,97.94.175.228,100,137,True,2017-11-18 09:19:31,R_a34EAfvq1EO0bw5,,,,,33.828704833984,-118.11689758301,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,51-60 years old,Female,White,"$21,000-$80,000",Some college,2,Yes,2016,3,90808,,AOWBVWO1JB7Z3,22660834
2017-11-18 09:15:54,2017-11-18 09:21:25,IP Address,99.120.144.62,100,330,True,2017-11-18 09:21:25,R_2ykeHvmw1p4EYmc,,,,,32.755493164062,-117.07009887695,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,61-70 years old,Male,White,"$21,000-$80,000",Some college,More than 4,Yes,2014,More than 4,92124,no,ADXHWQLUQBK77,23597953
2017-11-18 09:18:02,2017-11-18 09:22:11,IP Address,172.248.172.17,100,249,True,2017-11-18 09:22:11,R_1FP8SOVzqI4EE4e,,,,,33.578903198242,-117.14120483398,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",,Yes,Too lazy to apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,5-6 years,,,,You,,51-60 years old,Female,Asian,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,93563,,A3A9LMH9JIVK6,69231670
2017-11-18 09:28:12,2017-11-18 09:30:56,IP Address,45.51.22.180,100,163,True,2017-11-18 09:30:56,R_1ozFwcYB2hWdEXA,,,,,33.971893310547,-117.25260162354,anonymous,EN,"Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,"White,Hispanic or Latino","$21,000-$80,000",Some college,2,Yes,2015,More than 4,92551,No,A2Y01CZARKP0W,44117913
2017-11-18 09:26:27,2017-11-18 09:31:07,IP Address,104.33.163.198,100,279,True,2017-11-18 09:31:08,R_dlZXC4sOcM9WjlL,,,,,34.520004272461,-118.08349609375,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,No,No,,,,,Don't remember,Don't remember,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,,,,,,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,">$160,000",Bachelor's degree or higher,2,Yes,2014,1,93536,,A343VVS9DXEFDW,6402100
2017-11-18 09:38:54,2017-11-18 09:42:17,IP Address,76.94.25.125,100,202,True,2017-11-18 09:42:17,R_RyODijOIV8cDkKl,,,,,33.876800537109,-117.89309692383,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Clothes Dryer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2013,3,92705,,A27FN28Y3N5XL3,53860224
2017-11-18 09:42:51,2017-11-18 09:44:22,IP Address,76.94.25.125,100,90,True,2017-11-18 09:44:22,R_1KfpGYw6cCOnIOC,,,,,33.876800537109,-117.89309692383,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,Asian,"$21,000-$80,000",High school graduate or GED,More than 4,No,,,92831,,A3NSJ6GJC7TZSG,97358492
2017-11-18 09:46:28,2017-11-18 09:50:24,IP Address,99.46.80.92,100,235,True,2017-11-18 09:50:24,R_2y1kw1PPyVwtFmt,,,,,33.860794067383,-118.25640106201,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Clothes Washer,Clothes Washer,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,31-60 days,,,,,,No,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2014,4,90222,,A2PNMIDHOYL2KN,88606850
